timestamp,IRR,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC
2019-11-20 02:48:00,0,3.36,0.11,0.0,0.0,27.71,0.08,0.0,0.0,0.44,23.56,135,0.0,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 02:49:00,0,3.52,0.12,0.0,0.0,29.04,0.08,0.0,0.0,0.42,23.69,135,5.32,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 02:50:00,0,3.62,0.12,0.0,0.0,29.84,0.08,0.0,0.0,0.43,23.81,135,2.66,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 02:51:00,0,3.65,0.12,0.0,0.0,30.13,0.08,0.0,0.0,0.42,23.56,45,5.32,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 02:52:00,0,4.03,0.13,0.0,0.0,33.28,0.09,0.0,0.0,0.44,23.56,135,2.66,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 02:53:00,0,3.27,0.11,0.0,0.0,26.96,0.07,0.0,0.0,0.46,23.44,135,1.33,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 02:54:00,0,3.5,0.12,0.0,0.0,28.91,0.08,0.0,0.0,0.45,23.62,135,3.99,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 02:55:00,0,3.57,0.12,0.0,0.0,29.48,0.08,0.0,0.0,0.46,23.44,135,3.99,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 02:56:00,0,3.63,0.12,0.0,0.0,29.99,0.08,0.0,0.0,0.47,23.25,135,2.66,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 02:57:00,0,3.76,0.13,0.0,0.0,31.03,0.09,0.0,0.0,0.47,23.12,135,2.66,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 02:58:00,0,3.56,0.12,0.0,0.0,29.39,0.08,0.0,0.0,0.47,23.06,135,1.33,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 02:59:00,0,3.78,0.13,0.0,0.0,31.18,0.09,0.0,0.0,0.44,23.12,135,2.66,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:00:00,0,3.6,0.12,0.0,0.0,29.66,0.08,0.0,0.0,0.44,23.19,0,2.66,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:01:00,0,3.53,0.12,0.0,0.0,29.1,0.08,0.0,0.0,0.43,23.31,90,2.66,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:02:00,0,3.51,0.12,0.0,0.0,28.95,0.08,0.0,0.0,0.45,23.31,135,3.99,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:03:00,0,3.85,0.13,0.0,0.0,31.79,0.09,0.0,0.0,0.44,23.38,135,1.33,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:04:00,0,4.19,0.14,0.0,0.0,34.59,0.1,0.0,0.0,0.43,23.12,135,0.0,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:05:00,0,3.85,0.13,0.0,0.0,31.76,0.09,0.0,0.0,0.44,23.06,135,0.0,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:06:00,0,3.62,0.12,0.0,0.0,29.88,0.08,0.0,0.0,0.44,23.12,135,1.33,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:07:00,0,4.15,0.14,0.0,0.0,34.28,0.09,0.0,0.0,0.45,23.06,90,0.0,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:08:00,0,3.37,0.11,0.0,0.0,27.79,0.08,0.0,0.0,0.46,23.0,135,0.0,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:09:00,0,3.39,0.11,0.0,0.0,27.95,0.08,0.0,0.0,0.45,23.06,135,3.99,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:10:00,0,4.02,0.13,0.0,0.0,33.21,0.09,0.0,0.0,0.44,23.25,90,2.66,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:11:00,0,3.88,0.13,0.0,0.0,32.05,0.09,0.0,0.0,0.45,23.12,135,3.99,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:12:00,0,3.72,0.12,0.0,0.0,30.72,0.08,0.0,0.0,0.44,23.25,0,5.32,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:13:00,0,3.14,0.1,0.0,0.0,25.88,0.07,0.0,0.0,0.43,23.25,0,6.65,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:14:00,0,3.56,0.12,0.0,0.0,29.41,0.08,0.0,0.0,0.44,23.12,135,1.33,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:15:00,0,3.77,0.13,0.0,0.0,31.08,0.09,0.0,0.0,0.44,23.06,135,2.66,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:16:00,0,3.73,0.12,0.0,0.0,30.79,0.08,0.0,0.0,0.44,22.88,45,6.65,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:17:00,0,3.3,0.11,0.0,0.0,27.21,0.07,0.0,0.0,0.43,23.0,45,3.99,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:18:00,0,3.82,0.13,0.0,0.0,31.53,0.09,0.0,0.0,0.44,23.0,45,2.66,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:19:00,0,3.61,0.12,0.0,0.0,29.8,0.08,0.0,0.0,0.44,23.19,45,5.32,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:20:00,0,3.57,0.12,0.0,0.0,29.46,0.08,0.0,0.0,0.45,23.19,0,3.99,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:21:00,0,3.49,0.12,0.0,0.0,28.76,0.08,0.0,0.0,0.45,23.0,0,3.99,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:22:00,0,3.71,0.12,0.0,0.0,30.62,0.08,0.0,0.0,0.46,22.94,0,3.99,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:23:00,0,4.0,0.13,0.0,0.0,33.0,0.09,0.0,0.0,0.46,22.81,0,2.66,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:24:00,0,3.44,0.11,0.0,0.0,28.41,0.08,0.0,0.0,0.47,23.06,0,2.66,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:25:00,0,3.92,0.13,0.0,0.0,32.35,0.09,0.0,0.0,0.48,22.69,0,2.66,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:26:00,0,3.72,0.12,0.0,0.0,30.69,0.08,0.0,0.0,0.48,23.06,0,2.66,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 03:27:00,0,3.71,0.12,0.0,0.0,30.64,0.08,0.0,0.0,0.48,22.81,0,2.66,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:28:00,0,3.91,0.13,0.0,0.0,32.26,0.09,0.0,0.0,0.48,22.81,0,2.66,0.0,0,0.0,0.0,218.1,43.6
2019-11-20 03:29:00,0,3.7,0.12,0.0,0.0,30.49,0.08,0.0,0.0,0.47,22.88,45,1.33,0.0,0,0.0,0.0,218.1,43.8
2019-11-20 03:30:00,0,4.01,0.13,0.0,0.0,33.08,0.09,0.0,0.0,0.47,22.81,45,5.32,0.0,0,0.0,0.0,218.1,43.8
2019-11-20 03:31:00,0,3.89,0.13,0.0,0.0,32.06,0.09,0.0,0.0,0.47,23.0,90,1.33,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:32:00,0,3.6,0.12,0.0,0.0,29.69,0.08,0.0,0.0,0.46,22.81,135,1.33,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:33:00,0,3.57,0.12,0.0,0.0,29.41,0.08,0.0,0.0,0.46,22.81,135,2.66,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:34:00,0,3.63,0.12,0.0,0.0,29.96,0.08,0.0,0.0,0.46,22.88,135,0.0,0.0,0,0.0,0.0,218.1,43.9
2019-11-20 03:35:00,0,3.95,0.13,0.0,0.0,32.56,0.09,0.0,0.0,0.45,22.75,135,0.0,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:36:00,0,3.57,0.12,0.0,0.0,29.49,0.08,0.0,0.0,0.44,22.69,135,0.0,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:37:00,0,3.51,0.12,0.0,0.0,28.92,0.08,0.0,0.0,0.44,22.81,135,0.0,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:38:00,0,3.28,0.11,0.0,0.0,27.1,0.07,0.0,0.0,0.45,22.69,135,0.0,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:39:00,0,3.66,0.12,0.0,0.0,30.22,0.08,0.0,0.0,0.43,22.62,135,0.0,0.0,0,0.0,0.0,218.1,44.3
2019-11-20 03:40:00,0,4.08,0.14,0.0,0.0,33.68,0.09,0.0,0.0,0.43,22.62,135,0.0,0.0,0,0.0,0.0,218.1,44.3
2019-11-20 03:41:00,0,4.33,0.14,0.0,0.0,35.75,0.1,0.0,0.0,0.43,22.69,135,0.0,0.0,0,0.0,0.0,218.1,44.5
2019-11-20 03:42:00,0,3.78,0.13,0.0,0.0,31.21,0.09,0.0,0.0,0.45,22.75,135,0.0,0.0,0,0.0,0.0,218.1,44.5
2019-11-20 03:43:00,0,4.19,0.14,0.0,0.0,34.56,0.09,0.0,0.0,0.45,22.94,0,5.32,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:44:00,0,3.79,0.13,0.0,0.0,31.27,0.09,0.0,0.0,0.46,22.75,0,5.32,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:45:00,0,3.77,0.13,0.0,0.0,31.12,0.09,0.0,0.0,0.46,22.81,45,7.98,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:46:00,0,3.39,0.11,0.0,0.0,27.99,0.08,0.0,0.0,0.46,22.56,45,2.66,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:47:00,0,3.93,0.13,0.0,0.0,32.39,0.09,0.0,0.0,0.47,22.56,45,3.99,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:48:00,0,4.27,0.14,0.0,0.0,35.22,0.1,0.0,0.0,0.47,22.75,0,7.98,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 03:49:00,0,4.25,0.14,0.0,0.0,35.05,0.1,0.0,0.0,0.45,22.69,135,1.33,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:50:00,0,4.2,0.14,0.0,0.0,34.66,0.1,0.0,0.0,0.46,22.75,335,3.99,0.0,0,0.0,0.0,218.1,44.1
2019-11-20 03:51:00,0,3.68,0.12,0.0,0.0,30.35,0.08,0.0,0.0,0.48,22.56,45,2.66,0.0,0,0.0,0.0,218.1,44.0
2019-11-20 03:52:00,0,4.14,0.14,0.0,0.0,34.14,0.09,0.0,0.0,0.46,22.56,45,2.66,0.0,0,0.0,0.0,218.1,44.0
2019-11-20 03:53:00,0,3.87,0.13,0.0,0.0,31.9,0.09,0.0,0.0,0.47,22.75,45,5.32,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 03:54:00,0,4.07,0.14,0.0,0.0,33.57,0.09,0.0,0.0,0.45,22.81,0,5.32,0.0,0,0.0,0.0,218.1,43.5
2019-11-20 03:55:00,0,4.01,0.13,0.0,0.0,33.05,0.09,0.0,0.0,0.48,22.94,0,1.33,0.0,0,0.0,0.0,218.1,43.1
2019-11-20 03:56:00,0,3.96,0.13,0.0,0.0,32.68,0.09,0.0,0.0,0.47,23.12,45,7.98,0.0,0,0.0,0.0,218.1,43.1
2019-11-20 03:57:00,0,3.62,0.12,0.0,0.0,29.83,0.08,0.0,0.0,0.47,23.06,135,2.66,0.0,0,0.0,0.0,218.1,43.1
2019-11-20 03:58:00,0,3.85,0.13,0.0,0.0,31.73,0.09,0.0,0.0,0.48,22.81,135,2.66,0.0,0,0.0,0.0,218.1,43.1
2019-11-20 03:59:00,0,3.81,0.13,0.0,0.0,31.42,0.09,0.0,0.0,0.47,22.62,135,2.66,0.0,0,0.0,0.0,218.1,43.1
2019-11-20 04:00:00,0,4.47,0.15,0.0,0.0,36.92,0.1,0.0,0.0,0.44,22.62,0,6.65,0.0,0,0.0,0.0,218.1,43.0
2019-11-20 04:01:00,0,4.02,0.13,0.0,0.0,33.18,0.09,0.0,0.0,0.45,22.75,45,5.32,0.0,0,0.0,0.0,218.1,42.9
2019-11-20 04:02:00,0,4.1,0.14,0.0,0.0,33.82,0.09,0.0,0.0,0.45,22.88,45,5.32,0.0,0,0.0,0.0,218.1,42.8
2019-11-20 04:03:00,0,4.13,0.14,0.0,0.0,34.09,0.09,0.0,0.0,0.44,22.75,135,2.66,0.0,0,0.0,0.0,218.1,42.8
2019-11-20 04:04:00,0,3.3,0.11,0.0,0.0,27.21,0.07,0.0,0.0,0.43,22.69,0,5.32,0.0,0,0.0,0.0,218.1,42.9
2019-11-20 04:05:00,0,3.71,0.12,0.0,0.0,30.57,0.08,0.0,0.0,0.45,22.81,0,5.32,0.0,0,0.0,0.0,218.1,42.9
2019-11-20 04:06:00,0,3.89,0.13,0.0,0.0,32.07,0.09,0.0,0.0,0.45,22.88,90,5.32,0.0,0,0.0,0.0,218.1,43.0
2019-11-20 04:07:00,0,3.78,0.13,0.0,0.0,31.22,0.09,0.0,0.0,0.44,22.56,135,6.65,0.0,0,0.0,0.0,218.1,43.0
2019-11-20 04:08:00,0,4.15,0.14,0.0,0.0,34.28,0.09,0.0,0.0,0.46,22.56,45,2.66,0.0,0,0.0,0.0,218.1,43.0
2019-11-20 04:09:00,0,3.51,0.12,0.0,0.0,28.92,0.08,0.0,0.0,0.48,22.62,90,6.65,0.0,0,0.0,0.0,218.1,43.1
2019-11-20 04:10:00,0,3.77,0.13,0.0,0.0,31.09,0.09,0.0,0.0,0.47,22.5,90,2.66,0.0,0,0.0,0.0,218.1,43.3
2019-11-20 04:11:00,0,3.52,0.12,0.0,0.0,29.01,0.08,0.0,0.0,0.47,22.62,135,7.98,0.0,0,0.0,0.0,218.1,43.3
2019-11-20 04:12:00,0,3.71,0.12,0.0,0.0,30.63,0.08,0.0,0.0,0.45,22.56,45,5.32,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 04:13:00,0,3.41,0.11,0.0,0.0,28.15,0.08,0.0,0.0,0.45,22.44,135,2.66,0.0,0,0.0,0.0,218.1,43.7
2019-11-20 04:14:00,0,3.86,0.13,0.0,0.0,31.83,0.09,0.0,0.0,0.44,22.69,45,2.66,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 04:15:00,0,4.33,0.14,0.0,0.0,35.75,0.1,0.0,0.0,0.44,22.75,90,5.32,0.0,0,0.0,0.0,218.1,44.2
2019-11-20 04:16:00,0,3.85,0.13,0.0,0.0,31.75,0.09,0.0,0.0,0.44,22.69,90,0.0,0.0,0,0.0,0.0,218.1,45.0
2019-11-20 04:17:00,0,4.33,0.14,0.0,0.0,35.75,0.1,0.0,0.0,0.44,22.88,135,3.99,0.0,0,0.0,0.0,218.1,45.0
2019-11-20 04:18:00,0,3.83,0.13,0.0,0.0,31.58,0.09,0.0,0.0,0.43,22.88,0,5.32,0.0,0,0.0,0.0,218.1,46.0
2019-11-20 04:19:00,0,3.43,0.11,0.0,0.0,28.32,0.08,0.0,0.0,0.44,22.62,45,2.66,0.0,0,0.0,0.0,218.1,46.0
2019-11-20 04:20:00,0,3.57,0.12,0.0,0.0,29.44,0.08,0.0,0.0,0.46,22.69,135,3.99,0.0,0,0.0,0.0,218.1,47.8
2019-11-20 04:21:00,0,3.81,0.13,0.0,0.0,31.44,0.09,0.0,0.0,0.48,22.81,135,5.32,0.0,0,0.0,0.0,218.1,47.8
2019-11-20 04:22:00,0,3.98,0.13,0.0,0.0,32.8,0.09,0.0,0.0,0.48,22.69,45,3.99,0.0,0,0.0,0.0,218.1,50.8
2019-11-20 04:23:00,0,3.78,0.13,0.0,0.0,31.17,0.09,0.0,0.0,0.46,22.44,135,5.32,0.0,0,0.0,0.0,218.1,50.8
2019-11-20 04:24:00,0,3.72,0.12,0.0,0.0,30.66,0.08,0.0,0.0,0.46,22.38,135,3.99,0.0,0,0.0,0.0,218.1,57.0
2019-11-20 04:25:00,0,4.01,0.13,0.0,0.0,33.09,0.09,0.0,0.0,0.46,22.19,90,2.66,0.0,0,0.0,0.0,218.1,57.0
2019-11-20 04:26:00,0,4.08,0.14,0.0,0.0,33.67,0.09,0.0,0.0,0.45,22.25,135,3.99,0.0,0,0.0,0.0,218.1,74.5
2019-11-20 04:27:00,0,3.8,0.13,0.0,0.0,31.38,0.09,0.0,0.0,0.45,22.44,135,5.32,0.0,0,0.0,0.0,218.1,74.5
2019-11-20 04:28:00,0,4.31,0.14,0.0,0.0,35.52,0.1,0.0,0.0,0.46,22.5,45,3.99,0.0,0,0.0,0.0,218.1,112.5
2019-11-20 04:29:00,0,3.87,0.13,0.0,0.0,31.93,0.09,0.0,0.0,0.47,22.38,135,3.99,0.0,0,0.0,0.0,218.1,143.2
2019-11-20 04:30:00,0,3.75,0.12,0.0,0.0,30.94,0.09,0.0,0.0,0.49,22.44,45,5.32,0.0,0,0.0,0.0,218.1,185.6
2019-11-20 04:31:00,0,3.99,0.13,0.0,0.0,32.91,0.09,0.0,0.0,0.49,22.5,135,2.66,0.0,0,0.0,0.0,218.1,243.2
2019-11-20 04:32:00,0,4.17,0.14,0.0,0.0,34.38,0.09,0.0,0.0,0.48,22.25,45,2.66,0.0,0,0.0,0.0,218.1,302.7
2019-11-20 04:33:00,0,3.71,0.12,0.0,0.0,30.62,0.08,0.0,0.0,0.48,22.31,45,5.32,0.0,0,0.0,0.0,218.1,382.4
2019-11-20 04:34:00,0,4.11,0.14,0.0,0.0,33.91,0.09,0.0,0.0,0.47,22.31,45,3.99,0.0,0,0.0,0.0,218.1,382.4
2019-11-20 04:35:00,0,3.75,0.12,0.0,0.0,30.95,0.09,0.0,0.0,0.46,22.12,45,2.66,0.0,0,0.0,0.0,218.1,448.8
2019-11-20 04:36:00,0,3.51,0.12,0.0,0.0,29.0,0.08,0.0,0.0,0.49,22.38,90,2.66,0.0,0,0.0,0.0,218.1,448.8
2019-11-20 04:37:00,0,3.71,0.12,0.0,0.0,30.62,0.08,0.0,0.0,0.49,22.38,90,5.32,0.0,0,0.0,0.0,218.1,475.2
2019-11-20 04:38:00,0,3.97,0.13,0.0,0.0,32.79,0.09,0.0,0.0,0.47,22.75,90,7.98,0.0,0,0.0,0.0,218.1,475.2
2019-11-20 04:39:00,0,3.64,0.12,0.0,0.0,30.06,0.08,0.0,0.0,0.46,22.5,90,5.32,0.0,0,0.0,0.0,218.1,497.5
2019-11-20 04:40:00,0,4.48,0.15,0.0,0.0,36.99,0.1,0.0,0.0,0.46,22.62,90,9.31,0.0,0,0.0,0.0,218.1,506.1
2019-11-20 04:41:00,0,4.39,0.15,0.0,0.0,36.21,0.1,0.0,0.0,0.46,22.69,180,3.99,0.0,0,0.0,0.0,218.1,514.6
2019-11-20 04:42:00,0,4.03,0.13,0.0,0.0,33.23,0.09,0.0,0.0,0.46,22.62,90,3.99,0.0,0,0.0,0.0,218.1,520.6
2019-11-20 04:43:00,1,3.96,0.13,0.0,0.0,32.66,0.09,0.0,0.0,0.47,22.75,90,5.32,0.0,0,0.0,0.0,218.1,520.6
2019-11-20 04:44:00,1,3.88,0.13,0.0,0.0,32.04,0.09,0.0,0.0,0.5,22.75,45,6.65,0.0,0,0.0,0.0,218.1,533.0
2019-11-20 04:45:00,0,3.69,0.12,0.0,0.0,30.46,0.08,0.0,0.0,0.47,22.62,135,5.32,0.0,0,0.0,0.0,218.1,533.0
2019-11-20 04:46:00,3,4.35,0.14,0.0,0.0,35.91,0.1,0.0,0.0,0.45,22.56,90,5.32,0.0,0,0.0,0.0,218.1,544.7
2019-11-20 04:47:00,4,3.93,0.13,0.0,0.0,32.44,0.09,0.0,0.0,0.44,22.38,90,5.32,0.0,0,0.0,0.0,218.1,544.7
2019-11-20 04:48:00,4,4.22,0.14,0.0,0.0,34.81,0.1,0.0,0.0,0.46,22.38,45,7.98,0.0,0,0.0,0.0,218.1,555.9
2019-11-20 04:49:00,4,3.75,0.12,0.0,0.0,30.94,0.09,0.0,0.0,0.45,22.31,135,2.66,0.0,0,0.0,0.0,218.1,560.4
2019-11-20 04:50:00,6,4.07,0.14,0.0,0.0,33.61,0.09,0.0,0.0,0.43,22.12,45,3.99,0.0,9,0.09,0.08,218.1,443.2
2019-11-20 04:51:00,6,4.01,0.13,0.0,0.0,33.1,0.09,0.0,0.0,0.44,22.44,135,3.99,0.0,12,0.11,0.1,218.2,434.4
2019-11-20 04:52:00,6,4.14,0.14,0.0,0.0,34.13,0.09,0.0,0.0,0.45,22.25,45,3.99,0.0,21,0.12,0.11,218.0,466.9
2019-11-20 04:53:00,7,4.14,0.14,0.0,0.0,34.19,0.09,0.0,0.0,0.45,22.5,90,6.65,0.0,25,0.15,0.12,218.3,469.5
2019-11-20 04:54:00,9,4.4,0.15,0.0,0.0,36.27,0.1,0.0,0.0,0.45,22.38,45,5.32,0.0,33,0.17,0.13,218.1,480.4
2019-11-20 04:55:00,9,3.89,0.13,0.0,0.0,32.11,0.09,0.0,0.0,0.45,22.38,0,5.32,0.0,39,0.2,0.14,218.2,474.4
2019-11-20 04:56:00,9,4.33,0.14,0.0,0.0,35.71,0.1,0.0,0.0,0.46,22.38,0,5.32,0.0,48,0.23,0.15,218.2,495.1
2019-11-20 04:57:00,10,4.47,0.15,0.0,0.0,36.9,0.1,0.0,0.0,0.46,22.75,0,7.98,0.0,56,0.26,0.16,218.1,504.0
2019-11-20 04:58:00,10,3.35,0.11,0.0,0.0,27.63,0.08,0.0,0.0,0.44,22.62,0,13.3,0.0,62,0.3,0.18,217.7,498.2
2019-11-20 04:59:00,12,3.93,0.13,0.0,0.0,32.43,0.09,0.0,0.0,0.45,22.81,0,5.32,0.0,69,0.34,0.2,217.9,499.5
2019-11-20 05:00:00,13,3.85,0.13,0.0,0.0,31.8,0.09,0.0,0.0,0.47,22.62,0,6.65,0.0,78,0.36,0.22,218.0,491.3
2019-11-20 05:01:00,15,4.39,0.15,0.0,0.0,36.18,0.1,0.0,0.0,0.48,22.69,0,5.32,0.0,84,0.41,0.23,217.9,503.3
2019-11-20 05:02:00,16,4.14,0.14,0.0,0.0,34.19,0.09,0.0,0.0,0.46,22.75,0,5.32,0.0,93,0.41,0.23,217.9,503.3
2019-11-20 05:03:00,16,3.8,0.13,0.0,0.0,31.34,0.09,0.0,0.0,0.47,22.62,0,5.32,0.0,102,0.48,0.25,217.9,514.1
2019-11-20 05:04:00,18,4.1,0.14,0.0,0.0,33.85,0.09,0.0,0.0,0.47,22.69,0,10.64,0.0,109,0.52,0.28,217.9,500.4
2019-11-20 05:05:00,18,3.96,0.13,0.0,0.0,32.7,0.09,0.0,0.0,0.48,22.62,0,5.32,0.0,117,0.56,0.29,217.9,512.9
2019-11-20 05:06:00,19,3.56,0.12,0.0,0.0,29.4,0.08,0.0,0.0,0.48,22.69,0,5.32,0.0,126,0.59,0.3,217.9,509.5
2019-11-20 05:07:00,21,3.78,0.13,0.0,0.0,31.2,0.09,0.0,0.0,0.48,22.56,0,7.98,0.0,134,0.63,0.31,217.9,519.6
2019-11-20 05:08:00,21,3.54,0.12,0.0,0.0,29.23,0.08,0.0,0.0,0.48,22.88,0,5.32,0.0,144,0.67,0.33,217.9,515.5
2019-11-20 05:09:00,22,3.81,0.13,0.0,0.0,31.44,0.09,0.0,0.0,0.46,22.81,0,5.32,0.0,152,0.71,0.35,217.6,519.4
2019-11-20 05:10:00,22,3.74,0.12,0.0,0.0,30.83,0.08,0.0,0.0,0.45,23.12,90,7.98,0.0,162,0.75,0.36,217.4,518.1
2019-11-20 05:11:00,24,4.04,0.13,0.0,0.0,33.29,0.09,0.0,0.0,0.45,23.06,0,5.32,0.0,171,0.79,0.38,217.6,519.4
2019-11-20 05:12:00,24,3.75,0.12,0.0,0.0,30.98,0.09,0.0,0.0,0.44,23.06,0,5.32,0.0,180,0.83,0.39,217.8,520.6
2019-11-20 05:13:00,25,4.23,0.14,0.0,0.0,34.91,0.1,0.0,0.0,0.45,23.06,0,7.98,0.0,189,0.87,0.41,219.0,522.2
2019-11-20 05:14:00,27,3.97,0.13,0.0,0.0,32.72,0.09,0.0,0.0,0.44,22.88,0,3.99,0.0,197,0.9,0.43,219.2,521.4
2019-11-20 05:15:00,27,3.81,0.13,0.0,0.0,31.41,0.09,0.0,0.0,0.43,22.88,135,2.66,0.0,202,0.94,0.44,219.3,530.0
2019-11-20 05:16:00,28,3.63,0.12,0.0,0.0,29.98,0.08,0.0,0.0,0.43,23.12,45,3.99,0.0,210,0.97,0.45,219.3,524.4
2019-11-20 05:17:00,28,4.0,0.13,0.0,0.0,33.04,0.09,0.0,0.0,0.43,23.12,90,0.0,0.0,219,1.0,0.47,219.3,527.0
2019-11-20 05:18:00,30,3.89,0.13,0.0,0.0,32.06,0.09,0.0,0.0,0.44,23.25,45,2.66,0.0,226,1.04,0.47,219.3,538.0
2019-11-20 05:19:00,31,4.02,0.13,0.0,0.0,33.15,0.09,0.0,0.0,0.45,23.31,45,0.0,0.0,236,1.08,0.49,219.2,529.1
2019-11-20 05:20:00,31,4.22,0.14,0.0,0.0,34.85,0.1,0.0,0.0,0.45,23.44,45,0.0,0.0,239,1.11,0.51,219.3,524.9
2019-11-20 05:21:00,33,4.26,0.14,0.0,0.0,35.14,0.1,0.0,0.0,0.44,23.44,90,0.0,0.0,248,1.14,0.52,219.3,529.5
2019-11-20 05:22:00,33,4.3,0.14,0.0,0.0,35.45,0.1,0.0,0.0,0.47,23.31,90,0.0,0.0,255,1.17,0.52,219.3,530.4
2019-11-20 05:23:00,35,3.91,0.13,0.0,0.0,32.25,0.09,0.0,0.0,0.47,23.38,45,0.0,0.0,264,1.21,0.54,218.8,529.9
2019-11-20 05:24:00,36,4.03,0.13,0.0,0.0,33.27,0.09,0.0,0.0,0.48,23.56,90,0.0,0.0,269,1.23,0.55,219.0,534.5
2019-11-20 05:25:00,35,4.02,0.13,0.0,0.0,33.18,0.09,0.0,0.0,0.47,24.31,90,0.0,0.0,273,1.26,0.56,219.1,537.2
2019-11-20 05:26:00,36,4.02,0.13,0.0,0.0,33.17,0.09,0.0,0.0,0.48,24.94,90,0.0,0.0,282,1.3,0.58,219.1,538.6
2019-11-20 05:27:00,39,4.1,0.14,0.0,0.0,33.85,0.09,0.0,0.0,0.48,25.62,45,0.0,0.0,297,1.37,0.61,219.0,534.4
2019-11-20 05:28:00,41,3.69,0.12,0.0,0.0,30.46,0.08,0.0,0.0,0.47,25.75,135,0.0,0.0,314,1.44,0.63,219.2,541.5
2019-11-20 05:29:00,42,4.43,0.15,0.0,0.0,36.55,0.1,0.0,0.0,0.46,26.38,135,0.0,0.0,330,1.51,0.65,219.3,550.6
2019-11-20 05:30:00,45,3.75,0.12,0.0,0.0,30.96,0.09,0.0,0.0,0.46,27.12,135,0.0,0.0,339,1.56,0.66,219.2,558.8
2019-11-20 05:31:00,45,4.06,0.14,0.0,0.0,33.52,0.09,0.0,0.0,0.46,27.44,135,0.0,0.0,354,1.64,0.69,217.9,553.1
2019-11-20 05:32:00,48,4.41,0.15,0.0,0.0,36.35,0.1,0.0,0.0,0.49,27.12,135,0.0,0.0,366,1.7,0.71,217.9,559.1
2019-11-20 05:33:00,48,3.44,0.11,0.0,0.0,28.37,0.08,0.0,0.0,0.47,27.31,135,0.0,0.0,378,1.76,0.73,217.8,558.8
2019-11-20 05:34:00,50,3.98,0.13,0.0,0.0,32.83,0.09,0.0,0.0,0.47,27.62,90,0.0,0.0,396,1.83,0.76,217.6,558.2
